"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Jul 31, 06:00 am",26,2,63,206,96,180,20,9.42601,74.3608,0.00883253,27.1562,31.8577,30,27.6458,8.46869,0.456554
"Jul 31, 07:00 am",28,2.3,117,474,295,180,20,22.085,81.0697,0.0437602,28.0038,33.1464,30,33.9669,11.1006,1.86952
"Jul 31, 08:00 am",30,2.3,142,636,507,180,20,35.0179,87.8769,0.083178,27.5826,33.2127,30,41.3389,11.2541,3.75492
"Jul 31, 09:00 am",32,2,151,738,699,180,20,48.0122,95.7341,0.102385,26.6617,32.7113,30,49.3284,9.64414,5.49625
"Jul 31, 10:00 am",34,1.6,158,791,848,180,20,60.7731,106.793,0.0925624,25.6022,31.9549,30,57.3128,7.05241,6.82222
"Jul 31, 11:00 am",35,1.3,162,819,942,180,20,72.3994,128.27,0.0720971,24.8248,31.3586,30,63.0013,4.89499,7.65938
"Jul 31, 12:00 pm",36,0.9,161,830,974,180,20,78.3145,182.476,0.0405447,24.1326,30.7201,30,68.0215,2.65744,7.9459
"Jul 31, 01:00 pm",37,0.6,157,824,939,180,20,71.6549,233.912,0.0180819,23.8036,30.3197,30,70.4035,1.23263,7.65718
"Jul 31, 02:00 pm",37,0.5,149,801,842,180,20,59.8736,254.11,0.027138,24.1843,30.5146,30,67.5083,2.08529,6.80023
"Jul 31, 03:00 pm",36,0.6,142,748,690,180,20,47.0741,264.801,0.0531296,25.1839,31.2126,30,59.7737,5.08998,5.43068
"Jul 31, 04:00 pm",35,0.9,124,668,498,180,20,34.0686,272.529,0.0587906,26.305,31.9212,30,50.1118,8.13964,3.67495
"Jul 31, 05:00 pm",33,1.1,97,524,286,180,20,21.1366,279.296,0.0335139,26.9877,32.1093,30,40.3633,8.89715,1.75695
"Jul 31, 06:00 pm",30,0.6,58,137,78,180,20,8.49988,286.03,0.00495521,26.2901,30.9694,30,31.9128,5.76054,0.394016
"Jul 31, 07:00 pm",28,0.6,0,0,0,0,0,-3.30537,293.328,0,0,0,0,0,0,0
"Jul 31, 08:00 pm",28,0.7,0,0,0,0,0,-14.856,301.827,0,0,0,0,0,0,0
"Jul 31, 09:00 pm",27,0.6,0,0,0,0,0,-25.2684,312.262,0,0,0,0,0,0,0
"Jul 31, 10:00 pm",26,0.6,0,0,0,0,0,-33.8697,325.448,0,0,0,0,0,0,0
"Jul 31, 11:00 pm",26,0.5,0,0,0,0,0,-39.6908,341.867,0,0,0,0,0,0,0
"Aug 1, 12:00 am",26,0.4,0,0,0,0,0,-41.6922,0.69197,0,0,0,0,0,0,0
"Aug 1, 01:00 am",26,0.3,0,0,0,0,0,-39.4099,19.4217,0,0,0,0,0,0,0
"Aug 1, 02:00 am",25,0.2,0,0,0,0,0,-33.368,35.6325,0,0,0,0,0,0,0
"Aug 1, 03:00 am",25,0.2,0,0,0,0,0,-24.618,48.6178,0,0,0,0,0,0,0
"Aug 1, 04:00 am",25,0.3,0,0,0,0,0,-14.1114,58.9069,0,0,0,0,0,0,0
"Aug 1, 05:00 am",25,0.4,0,0,0,0,0,-2.50188,67.3179,0,0,0,0,0,0,0
"Aug 1, 06:00 am",25,0.5,64,107,82,180,20,9.33079,74.5772,0.00890875,27.2105,31.9094,30,27.2343,9.16427,0.453274
"Aug 1, 07:00 am",27,0.6,154,318,274,180,20,21.9997,81.3052,0.0408742,27.758,32.8881,30,35.3903,10.9691,1.81155
"Aug 1, 08:00 am",28,0.8,229,319,412,180,20,34.9378,88.146,0.0663553,27.4742,32.9342,30,40.9539,11.0112,3.06384
"Aug 1, 09:00 am",30,1,228,587,664,180,20,47.9298,96.0625,0.091214,26.4499,32.4333,30,50.6638,9.02619,5.21444
