"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"May 27, 08:00 am",23,1.6,131,816,683,180,20,42.548,96.9084,0.122496,27.7489,33.7619,30,41.5863,11.6856,5.36137
"May 27, 09:00 am",25,1.3,140,868,841,180,20,53.7713,109.463,0.127886,26.5777,32.9454,30,50.3446,9.58627,6.87367
"May 27, 10:00 am",26,1.3,373,564,880,180,20,63.9021,128.312,0.123271,26.2437,32.6832,30,52.7604,8.7294,7.19029
"May 27, 11:00 am",27,1.5,144,917,1011,180,20,70.7552,160.569,0.125444,25.6989,32.4131,30,56.6271,7.67766,8.41706
"May 27, 12:00 pm",28,1.6,274,17,291,180,20,70.3501,203.349,0.049131,27.9036,33.1167,30,35.59,11.4004,2.12668
"May 27, 01:00 pm",27,1.4,443,250,666,180,20,63.0182,234.02,0.107667,27.0497,33.0532,30,46.4777,10.2138,5.30142
"May 27, 02:00 pm",26,1.1,394,266,606,180,20,52.7243,252.005,0.100064,27.2457,33.1201,30,44.7439,10.6058,4.76266
"May 27, 03:00 pm",25,1.1,276,40,303,180,20,41.4545,264.195,0.0541248,28.2075,33.4508,30,33.9247,12.0406,2.25164
"May 27, 04:00 pm",24,1.6,134,650,459,180,20,29.9464,273.955,0.0789814,28.3061,33.8029,30,35.5556,12.0456,3.24556
"May 27, 05:00 pm",21,1.8,95,526,262,180,20,18.5691,282.822,0.0363929,28.8347,33.8405,30,26.3134,11.2949,1.42609
"May 27, 06:00 pm",19,1.7,48,259,82,180,20,7.63154,291.654,0.00621652,27.6897,32.2997,30,19.9801,10.9732,0.283138
"May 27, 07:00 pm",17,1.8,0,0,0,0,0,-2.24725,301.067,0,0,0,0,0,0,0
"May 27, 08:00 pm",15,1.8,0,0,0,0,0,-11.5357,311.587,0,0,0,0,0,0,0
"May 27, 09:00 pm",14,1.7,0,0,0,0,0,-19.3119,323.656,0,0,0,0,0,0,0
"May 27, 10:00 pm",13,1.6,0,0,0,0,0,-24.9844,337.493,0,0,0,0,0,0,0
"May 27, 11:00 pm",12,1.5,0,0,0,0,0,-27.9427,352.816,0,0,0,0,0,0,0
"May 28, 12:00 am",12,1.4,0,0,0,0,0,-27.7833,8.69437,0,0,0,0,0,0,0
"May 28, 01:00 am",11,1.4,0,0,0,0,0,-24.5298,23.8988,0,0,0,0,0,0,0
"May 28, 02:00 am",11,1.4,0,0,0,0,0,-18.6182,37.5578,0,0,0,0,0,0,0
"May 28, 03:00 am",11,1.3,0,0,0,0,0,-10.6655,49.4516,0,0,0,0,0,0,0
"May 28, 04:00 am",11,1.2,0,0,0,0,0,-1.25344,59.8308,0,0,0,0,0,0,0
"May 28, 05:00 am",14,1.4,47,367,102,180,20,8.69579,69.1499,0.00751529,28.5227,33.1313,30,15.2691,10.586,0.302911
"May 28, 06:00 am",19,1.4,80,631,292,180,20,19.6973,77.9397,0.0411849,29.082,34.1291,30,25.472,11.4518,1.58556
"May 28, 07:00 am",22,1.3,98,771,496,180,20,31.1055,86.8263,0.0867072,28.3887,33.9556,30,35.4392,12.1812,3.53213
