"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 29, 01:00 am",8,0.3,0,0,0,0,0,-65.2025,63.0703,0,0,0,0,0,0,0
"Nov 29, 02:00 am",8,0.3,0,0,0,0,0,-53.547,78.662,0,0,0,0,0,0,0
"Nov 29, 03:00 am",9,0.3,0,0,0,0,0,-41.3097,88.752,0,0,0,0,0,0,0
"Nov 29, 04:00 am",9,0.3,0,0,0,0,0,-29.0146,96.8981,0,0,0,0,0,0,0
"Nov 29, 05:00 am",9,0.3,0,0,0,0,0,-16.9165,104.483,0,0,0,0,0,0,0
"Nov 29, 06:00 am",9,0.3,0,0,0,0,0,-5.2301,112.263,0,0,0,0,0,0,0
"Nov 29, 07:00 am",10,0.3,18,0,18,180,20,5.38467,120.819,0.00273751,27.9755,32.4625,30,10.6346,10.4885,0.11883
"Nov 29, 08:00 am",11,0.4,13,0,13,180,20,15.2877,130.704,0.00202189,27.5449,32.0133,30,11.4545,10.7371,0.0958601
"Nov 29, 09:00 am",12,0.5,159,36,174,180,20,23.7452,142.459,0.040399,30.0038,35.0045,30.0038,18.8176,13.8894,1.48655
"Nov 29, 10:00 am",13,0.5,168,5,171,180,20,30.0159,156.429,0.0356118,29.8272,34.7827,30,19.0884,13.6877,1.31879
"Nov 29, 11:00 am",14,0.5,110,0,110,180,20,33.3383,172.351,0.0216317,29.4412,34.2448,30,17.7763,13.3933,0.814639
"Nov 29, 12:00 pm",15,0.5,244,81,289,180,20,33.1819,189.033,0.0670682,29.3945,34.6934,30,26.6367,13.4972,2.53655
"Nov 29, 01:00 pm",15,0.4,156,0,156,180,20,29.5741,204.816,0.0316986,29.4711,34.3958,30,20.6676,13.4791,1.1926
"Nov 29, 02:00 pm",15,0.3,101,0,101,180,20,23.0812,218.587,0.0200253,29.215,34.0045,30,18.7249,13.3733,0.763798
"Nov 29, 03:00 pm",14,0.2,9,0,9,180,20,14.4681,230.155,0.000916217,26.5604,30.9997,30,14.3345,7.03054,0.0663619
"Nov 29, 04:00 pm",13,0.1,1,0,1,180,20,4.48133,239.893,0,0,0,0,0,0,0
"Nov 29, 05:00 pm",13,0.1,0,0,0,0,0,-6.23045,248.347,0,0,0,0,0,0,0
"Nov 29, 06:00 pm",13,0.1,0,0,0,0,0,-17.9629,256.07,0,0,0,0,0,0,0
"Nov 29, 07:00 pm",12,0.3,0,0,0,0,0,-30.0889,263.644,0,0,0,0,0,0,0
"Nov 29, 08:00 pm",11,0.5,0,0,0,0,0,-42.3958,271.849,0,0,0,0,0,0,0
"Nov 29, 09:00 pm",10,0.6,0,0,0,0,0,-54.6225,282.154,0,0,0,0,0,0,0
"Nov 29, 10:00 pm",8,0.6,0,0,0,0,0,-66.2058,298.455,0,0,0,0,0,0,0
"Nov 29, 11:00 pm",7,0.6,0,0,0,0,0,-75.032,333.275,0,0,0,0,0,0,0
"Nov 30, 12:00 am",7,0.6,0,0,0,0,0,-74.5782,30.6196,0,0,0,0,0,0,0
"Nov 30, 01:00 am",6,0.7,0,0,0,0,0,-65.3692,63.262,0,0,0,0,0,0,0
"Nov 30, 02:00 am",6,0.6,0,0,0,0,0,-53.701,78.8341,0,0,0,0,0,0,0
"Nov 30, 03:00 am",5,0.6,0,0,0,0,0,-41.4601,88.8941,0,0,0,0,0,0,0
"Nov 30, 04:00 am",5,0.6,0,0,0,0,0,-29.1663,97.0171,0,0,0,0,0,0,0
"Nov 30, 05:00 am",5,0.5,0,0,0,0,0,-17.0726,104.584,0,0,0,0,0,0,0
"Nov 30, 06:00 am",4,0.5,0,0,0,0,0,-5.39233,112.349,0,0,0,0,0,0,0
"Nov 30, 07:00 am",4,0.6,31,344,61,180,20,5.2194,120.888,0.0229419,30.8693,35.6402,30.8693,8.47798,11.003,0.818546
"Nov 30, 08:00 am",5,0.7,60,695,240,180,20,15.1116,130.752,0.0857299,30.7347,36.1455,30.7347,18.5982,13.9042,3.07959
"Nov 30, 09:00 am",6,0.7,71,842,408,180,20,23.5637,142.477,0.133157,29.7778,35.6688,30,27.1444,13.9908,4.9541
"Nov 30, 10:00 am",7,0.7,78,908,529,180,20,29.835,156.405,0.159778,28.9641,35.1646,30,33.2919,13.5175,6.20849
"Nov 30, 11:00 am",8,0.7,80,933,590,180,20,33.1681,172.274,0.169187,28.4689,34.8187,30,36.8654,13.0379,6.82782
"Nov 30, 12:00 pm",9,0.6,77,937,588,180,20,33.0339,188.906,0.165055,28.2254,34.5738,30,38.5942,12.757,6.81445
"Nov 30, 01:00 pm",10,0.6,72,914,521,180,20,29.456,204.657,0.152425,28.4767,34.6682,30,36.7284,13.0434,6.14907
"Nov 30, 02:00 pm",10,0.5,63,858,398,180,20,22.9938,218.414,0.12683,29.0688,34.9568,30,32.0636,13.5109,4.89344
"Nov 30, 03:00 pm",9,0.3,50,735,232,180,20,14.4079,229.978,0.0818783,29.9232,35.3381,30,24.0567,13.454,3.02565
"Nov 30, 04:00 pm",7,0.4,23,413,54,180,20,4.44422,239.716,0.018716,30.1869,34.927,30.1869,11.4648,9.06711,0.683441
"Nov 30, 05:00 pm",5,0.7,0,0,0,0,0,-6.25178,248.166,0,0,0,0,0,0,0
"Nov 30, 06:00 pm",5,0.8,0,0,0,0,0,-17.9718,255.879,0,0,0,0,0,0,0
"Nov 30, 07:00 pm",5,0.9,0,0,0,0,0,-30.09,263.434,0,0,0,0,0,0,0
"Nov 30, 08:00 pm",4,1,0,0,0,0,0,-42.3947,271.603,0,0,0,0,0,0,0
"Nov 30, 09:00 pm",3,1,0,0,0,0,0,-54.6281,281.839,0,0,0,0,0,0,0
"Nov 30, 10:00 pm",2,0.9,0,0,0,0,0,-66.2384,298.006,0,0,0,0,0,0,0
"Nov 30, 11:00 pm",1,0.7,0,0,0,0,0,-75.1423,332.703,0,0,0,0,0,0,0
"Dec 1, 12:00 am",1,0.7,0,0,0,0,0,-74.7576,30.5986,0,0,0,0,0,0,0
