"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Jun 23, 04:00 pm",17,3.4,90,801,535,180,20,33.7732,274.992,0.101479,29.7207,35.3285,30,26.5643,13.4335,3.78211
"Jun 23, 05:00 pm",16,3.2,75,687,333,180,20,22.0917,283.215,0.0495273,29.8739,34.9753,30,21.2054,12.1661,1.83181
"Jun 23, 06:00 pm",14,3.2,51,461,137,180,20,10.8219,291.393,0.00975669,28.8391,33.4822,30,15.2562,9.45444,0.38195
"Jun 23, 07:00 pm",12,3.4,0,0,0,180,20,0.613567,300.123,0,0,0,0,0,0,0
"Jun 23, 08:00 pm",12,3.5,0,0,0,0,0,-9.08349,309.912,0,0,0,0,0,0,0
"Jun 23, 09:00 pm",11,3.4,0,0,0,0,0,-17.3917,321.215,0,0,0,0,0,0,0
"Jun 23, 10:00 pm",11,3.3,0,0,0,0,0,-23.7287,334.318,0,0,0,0,0,0,0
"Jun 23, 11:00 pm",11,3.2,0,0,0,0,0,-27.4644,349.08,0,0,0,0,0,0,0
"Jun 24, 12:00 am",10,3.1,0,0,0,0,0,-28.1105,4.70497,0,0,0,0,0,0,0
"Jun 24, 01:00 am",10,3,0,0,0,0,0,-25.5711,19.9456,0,0,0,0,0,0,0
"Jun 24, 02:00 am",10,2.8,0,0,0,0,0,-20.2026,33.7648,0,0,0,0,0,0,0
"Jun 24, 03:00 am",10,2.5,0,0,0,0,0,-12.6095,45.7714,0,0,0,0,0,0,0
"Jun 24, 04:00 am",10,2.4,0,0,0,0,0,-3.40037,56.1187,0,0,0,0,0,0,0
"Jun 24, 05:00 am",11,2.4,39,255,67,180,20,6.50322,65.2156,0.00557654,28.6629,33.2211,30,11.6898,12.0597,0.221684
"Jun 24, 06:00 am",13,2.2,78,563,247,180,20,17.5113,73.5521,0.0312288,29.962,34.8636,30,17.132,11.3498,1.15033
"Jun 24, 07:00 am",14,1.8,101,716,448,180,20,29.0603,81.6767,0.0803718,29.8795,35.2819,30,24.2655,13.1939,2.97481
"Jun 24, 08:00 am",16,1.6,115,806,642,180,20,40.8652,90.3169,0.12473,28.9563,34.8349,30,32.821,13.1573,4.84798
"Jun 24, 09:00 am",17,1.6,123,861,807,180,20,52.6485,100.755,0.153833,28.1632,34.4149,30,38.991,12.4311,6.39443
"Jun 24, 10:00 am",18,1.8,124,900,932,180,20,63.902,116.043,0.170729,27.6308,34.1505,30,42.8267,11.7035,7.54397
"Jun 24, 11:00 am",19,2,126,916,1003,180,20,73.0553,144.91,0.177948,27.3377,34.0039,30,44.8441,11.24,8.17932
"Jun 24, 12:00 pm",20,2.4,126,919,1015,180,20,75.1442,196.191,0.182534,27.4213,34.1106,30,44.2292,11.3764,8.28412
"Jun 24, 01:00 pm",19,2.7,125,909,969,180,20,68.0225,234.772,0.184306,27.9129,34.5037,30,40.7691,12.1081,7.85743
