"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 22, 10:00 pm",11,0.2,0,0,0,0,0,-70.1367,308.973,0,0,0,0,0,0,0
"Nov 22, 11:00 pm",10,0.1,0,0,0,0,0,-76.2591,356.243,0,0,0,0,0,0,0
"Nov 23, 12:00 am",10,0.1,0,0,0,0,0,-71.3002,47.1104,0,0,0,0,0,0,0
"Nov 23, 01:00 am",9,0.1,0,0,0,0,0,-60.5228,70.4212,0,0,0,0,0,0,0
"Nov 23, 02:00 am",9,0.1,0,0,0,0,0,-48.3635,82.8866,0,0,0,0,0,0,0
"Nov 23, 03:00 am",9,0.1,0,0,0,0,0,-35.8903,91.7547,0,0,0,0,0,0,0
"Nov 23, 04:00 am",8,0.1,0,0,0,0,0,-23.4619,99.3719,0,0,0,0,0,0,0
"Nov 23, 05:00 am",8,0.1,0,0,0,0,0,-11.2966,106.778,0,0,0,0,0,0,0
"Nov 23, 06:00 am",8,0.1,0,0,0,0,0,0.427214,114.635,0,0,0,0,0,0,0
"Nov 23, 07:00 am",8,0.2,16,0,16,180,20,10.8301,123.523,0.00280822,28.2791,32.759,30,8.5938,12.1163,0.116562
"Nov 23, 08:00 am",9,0.3,46,0,46,180,20,20.5394,134.043,0.00901869,29.4014,34.014,30,10.6618,13.5042,0.339956
"Nov 23, 09:00 am",10,0.3,149,0,149,180,20,28.5059,146.767,0.0310221,30.1822,35.073,30.1822,15.5648,13.8516,1.1339
"Nov 23, 10:00 am",10,0.3,223,31,241,180,20,33.9268,161.935,0.0547017,30.1701,35.3122,30.1701,19.8247,13.8288,2.00216
"Nov 23, 11:00 am",11,0.3,230,26,246,180,20,36.0099,178.902,0.0528827,30.0321,35.1612,30.0321,20.5594,13.7333,1.94489
"Nov 23, 12:00 pm",11,0.3,257,101,315,180,20,34.3731,195.987,0.0743777,29.7863,35.137,30,24.4759,13.7215,2.7626
"Nov 23, 01:00 pm",10,0.3,218,115,274,180,20,29.3208,211.429,0.0686912,30.028,35.3134,30.028,22.2941,13.9038,2.52785
"Nov 23, 02:00 pm",10,0.3,126,0,127,180,20,21.6197,224.446,0.0265635,30.1225,34.9635,30.1225,14.7491,13.9167,0.972722
"Nov 23, 03:00 pm",9,0.2,41,0,41,180,20,12.0842,235.199,0.00792337,29.2609,33.8551,30,10.5265,13.311,0.301046
"Nov 23, 04:00 pm",8,0.2,11,111,13,180,20,1.5799,244.242,0.00294893,28.2834,32.7697,30,8.97233,6.41566,0.122315
"Nov 23, 05:00 pm",7,0.2,0,0,0,0,0,-9.84066,252.178,0,0,0,0,0,0,0
"Nov 23, 06:00 pm",6,0.2,0,0,0,0,0,-21.9613,259.583,0,0,0,0,0,0,0
"Nov 23, 07:00 pm",5,0.2,0,0,0,0,0,-34.3725,267.094,0,0,0,0,0,0,0
"Nov 23, 08:00 pm",4,0.2,0,0,0,0,0,-46.8633,275.666,0,0,0,0,0,0,0
"Nov 23, 09:00 pm",3,0.2,0,0,0,0,0,-59.1139,287.359,0,0,0,0,0,0,0
"Nov 23, 10:00 pm",2,0.2,0,0,0,0,0,-70.2376,308.397,0,0,0,0,0,0,0
"Nov 23, 11:00 pm",1,0.3,0,0,0,0,0,-76.4588,355.894,0,0,0,0,0,0,0
"Nov 24, 12:00 am",0,0.2,0,0,0,0,0,-71.4983,47.3774,0,0,0,0,0,0,0
"Nov 24, 01:00 am",0,0.2,0,0,0,0,0,-60.6898,70.7001,0,0,0,0,0,0,0
"Nov 24, 02:00 am",-1,0.2,0,0,0,0,0,-48.5181,83.1126,0,0,0,0,0,0,0
"Nov 24, 03:00 am",-1,0.2,0,0,0,0,0,-36.0428,91.9414,0,0,0,0,0,0,0
"Nov 24, 04:00 am",-2,0.2,0,0,0,0,0,-23.6181,99.5318,0,0,0,0,0,0,0
"Nov 24, 05:00 am",-3,0.2,0,0,0,0,0,-11.4601,106.919,0,0,0,0,0,0,0
"Nov 24, 06:00 am",-3,0.2,0,0,0,0,0,0.296694,114.759,0,0,0,0,0,0,0
"Nov 24, 07:00 am",-2,0.3,64,235,107,180,20,10.6457,123.63,0.0356087,31.9758,36.848,31.9758,4.28703,13.9348,1.22511
"Nov 24, 08:00 am",0,0.3,61,839,352,180,20,20.3413,134.125,0.118448,30.633,36.3421,30.633,20.7391,14.2229,4.27279
"Nov 24, 09:00 am",1,0.3,69,926,508,180,20,28.297,146.812,0.156602,29.5477,35.6649,30,29.1104,13.9157,5.88794
"Nov 24, 10:00 am",4,0.3,73,966,609,180,20,33.7147,161.923,0.171365,28.4683,34.8383,30,36.8704,13.0256,6.91567
"Nov 24, 11:00 am",5,0.3,74,981,647,180,20,35.8078,178.822,0.174228,28.0718,34.5351,30,39.6873,12.5485,7.30424
"Nov 24, 12:00 pm",6,0.3,69,976,618,180,20,34.1952,195.848,0.168242,28.1271,34.5227,30,39.3004,12.6235,7.01484
"Nov 24, 01:00 pm",7,0.2,65,940,523,180,20,29.1749,211.254,0.150404,28.4642,34.6384,30,36.7984,13.0112,6.07435
"Nov 24, 02:00 pm",7,0.2,58,864,374,180,20,21.5059,224.254,0.119393,29.4051,35.1977,30,29.4583,13.6715,4.51781
"Nov 24, 03:00 pm",5,0.1,43,704,189,180,20,11.9983,235.002,0.0675397,30.5815,35.83,30.5815,18.3184,13.279,2.43791
"Nov 24, 04:00 pm",1,0.1,11,229,16,180,20,1.52287,244.041,0.00524444,29.9181,34.4307,30,2.64395,6.76486,0.192994
"Nov 24, 05:00 pm",0,0.1,0,0,0,0,0,-9.8882,251.969,0,0,0,0,0,0,0
"Nov 24, 06:00 pm",0,0.1,0,0,0,0,0,-21.9971,259.358,0,0,0,0,0,0,0
