"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 17, 08:00 pm",-2,2.9,0,0,0,0,0,-39.4397,283.544,0,0,0,0,0,0,0
"Nov 17, 09:00 pm",-2,3.3,0,0,0,0,0,-49.3651,297.922,0,0,0,0,0,0,0
"Nov 17, 10:00 pm",-2,3.7,0,0,0,0,0,-57.7876,317.546,0,0,0,0,0,0,0
"Nov 17, 11:00 pm",-2,3.9,0,0,0,0,0,-62.9569,344.992,0,0,0,0,0,0,0
"Nov 18, 12:00 am",-2,4,0,0,0,0,0,-62.7803,16.9879,0,0,0,0,0,0,0
"Nov 18, 01:00 am",-1,3.9,0,0,0,0,0,-57.3505,43.951,0,0,0,0,0,0,0
"Nov 18, 02:00 am",-1,3.6,0,0,0,0,0,-48.8021,63.1709,0,0,0,0,0,0,0
"Nov 18, 03:00 am",0,3.3,0,0,0,0,0,-38.8292,77.3247,0,0,0,0,0,0,0
"Nov 18, 04:00 am",0,3.1,0,0,0,0,0,-28.317,88.8316,0,0,0,0,0,0,0
"Nov 18, 05:00 am",0,2.9,0,0,0,0,0,-17.7536,99.1468,0,0,0,0,0,0,0
"Nov 18, 06:00 am",0,2.7,0,0,0,0,0,-7.48514,109.175,0,0,0,0,0,0,0
"Nov 18, 07:00 am",0,2.7,13,109,16,180,20,1.93467,119.565,0.0040746,29.9037,34.384,30,0.639984,7.7288,0.149971
"Nov 18, 08:00 am",1,3.2,63,213,101,180,20,10.3465,130.838,0.0346481,31.9588,36.8211,31.9588,4.20623,14.0596,1.1927
"Nov 18, 09:00 am",3,3.5,107,327,205,180,20,17.5259,143.395,0.0714148,31.9572,37.1759,31.9572,9.04696,14.7963,2.46116
"Nov 18, 10:00 am",4,3.5,79,748,368,180,20,22.7518,157.41,0.135492,31.4339,37.2416,31.4339,15.5048,14.8011,4.75718
"Nov 18, 11:00 am",5,3.2,135,511,355,180,20,25.4861,172.631,0.120978,31.343,37.0316,31.343,15.8166,14.7385,4.25974
"Nov 18, 12:00 pm",6,2.7,128,542,360,180,20,25.3892,188.308,0.122767,31.0303,36.7542,31.0303,18.0577,14.6081,4.36879
"Nov 18, 01:00 pm",6,2.2,114,0,114,180,20,22.4738,203.464,0.0244981,30.9128,35.7019,30.9128,8.69608,14.2504,0.872832
"Nov 18, 02:00 pm",6,1.4,41,0,41,180,20,17.0983,217.379,0.00818462,29.8064,34.3908,30,7.10571,13.7544,0.302667
"Nov 18, 03:00 pm",4,0.9,59,3,59,180,20,9.80792,229.834,0.0128989,30.5502,35.1938,30.5502,5.94852,13.8533,0.464896
"Nov 18, 04:00 pm",3,1,0,0,0,180,20,1.37721,241.022,0,0,0,0,0,0,0
"Nov 18, 05:00 pm",3,0.9,0,0,0,0,0,-8.16665,251.355,0,0,0,0,0,0,0
"Nov 18, 06:00 pm",3,0.7,0,0,0,0,0,-18.4716,261.358,0,0,0,0,0,0,0
"Nov 18, 07:00 pm",3,0.7,0,0,0,0,0,-29.0542,271.688,0,0,0,0,0,0,0
