"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 18, 01:00 am",3,3.7,0,0,0,0,0,-62.4153,36.8824,0,0,0,0,0,0,0
"Nov 18, 02:00 am",3,3.6,0,0,0,0,0,-54.1123,59.3097,0,0,0,0,0,0,0
"Nov 18, 03:00 am",3,3.6,0,0,0,0,0,-43.9035,74.5528,0,0,0,0,0,0,0
"Nov 18, 04:00 am",3,3.7,0,0,0,0,0,-32.9769,86.1851,0,0,0,0,0,0,0
"Nov 18, 05:00 am",4,3.8,0,0,0,0,0,-21.8982,96.1871,0,0,0,0,0,0,0
"Nov 18, 06:00 am",4,3.9,0,0,0,0,0,-11.0168,105.665,0,0,0,0,0,0,0
"Nov 18, 07:00 am",4,4,0,0,0,0,0,-0.634993,115.352,0,0,0,0,0,0,0
"Nov 18, 08:00 am",6,4.3,54,301,98,180,20,8.45238,125.828,0.0353094,31.2914,36.1888,31.2914,8.92043,13.2258,1.24271
"Nov 18, 09:00 am",8,4.5,88,522,237,180,20,16.6837,137.589,0.0845016,31.3311,36.6998,31.3311,14.3461,14.4212,2.97444
"Nov 18, 10:00 am",10,4.5,102,643,355,180,20,23.1489,150.974,0.122262,30.8716,36.5998,30.8716,19.1657,14.5023,4.37456
"Nov 18, 11:00 am",11,4.4,184,322,331,180,20,27.2188,165.951,0.0995016,30.8379,36.3673,30.8379,18.5965,14.4216,3.56272
"Nov 18, 12:00 pm",11,4.3,155,2,156,180,20,28.3867,181.894,0.0332955,30.5404,35.4442,30.5404,13.6429,14.0114,1.20207
"Nov 18, 01:00 pm",11,4.2,46,0,46,180,20,26.4854,197.692,0.00888206,29.2243,33.8388,30,11.7536,13.2956,0.338269
"Nov 18, 02:00 pm",10,4,122,0,122,180,20,21.7815,212.313,0.0260761,30.4796,35.3027,30.4796,12.1532,14.069,0.943057
"Nov 18, 03:00 pm",10,3.7,3,0,3,180,20,14.8295,225.283,2.92719e-05,25.7317,30.0704,30,10.0527,0.674123,0.0220888
"Nov 18, 04:00 pm",9,3.6,21,0,21,180,20,6.2723,236.685,0.00360009,28.4634,32.9684,30,9.37113,11.8205,0.146104
"Nov 18, 05:00 pm",8,3.9,0,0,0,0,0,-3.08782,246.908,0,0,0,0,0,0,0
