"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Aug 14, 12:00 pm",29,2.4,83,0,83,180,20,76.4123,174.712,0.0112919,27.0453,31.8067,30,30.8198,9.29967,0.600769
"Aug 14, 01:00 pm",29,2.3,270,13,283,180,20,71.3907,226.061,0.0479518,27.908,33.1083,30,35.376,11.4944,2.0745
"Aug 14, 02:00 pm",29,2.2,414,261,641,180,20,60.0718,248.972,0.107282,27.3048,33.2458,30,44.5233,10.8049,5.0408
"Aug 14, 03:00 pm",29,2.1,267,466,609,180,20,47.2506,260.709,0.103448,27.3562,33.2447,30,44.0129,11.0112,4.82349
"Aug 14, 04:00 pm",29,1.9,244,168,339,180,20,34.0413,268.764,0.0583794,27.8325,33.1571,30,37.3314,11.6439,2.54931
"Aug 14, 05:00 pm",28,1.7,98,0,98,180,20,20.7957,275.514,0.015056,27.3626,32.1683,30,30.4689,10.5976,0.729968
"Aug 14, 06:00 pm",28,1.4,35,0,35,180,20,7.74674,282.01,0.00254221,26.1093,30.715,30,28.933,5.02643,0.250555
"Aug 14, 07:00 pm",28,1.4,0,0,0,0,0,-4.59991,288.942,0,0,0,0,0,0,0
"Aug 14, 08:00 pm",27,1.5,0,0,0,0,0,-16.8302,296.989,0,0,0,0,0,0,0
"Aug 14, 09:00 pm",27,1.5,0,0,0,0,0,-28.1071,307.001,0,0,0,0,0,0,0
"Aug 14, 10:00 pm",27,1.7,0,0,0,0,0,-37.7662,320.09,0,0,0,0,0,0,0
"Aug 14, 11:00 pm",27,1.9,0,0,0,0,0,-44.7208,337.297,0,0,0,0,0,0,0
"Aug 15, 12:00 am",27,2,0,0,0,0,0,-47.5848,358.173,0,0,0,0,0,0,0
"Aug 15, 01:00 am",27,2.1,0,0,0,0,0,-45.5449,19.4166,0,0,0,0,0,0,0
"Aug 15, 02:00 am",27,2.2,0,0,0,0,0,-39.198,37.3675,0,0,0,0,0,0,0
"Aug 15, 03:00 am",27,2.2,0,0,0,0,0,-29.9154,51.1162,0,0,0,0,0,0,0
"Aug 15, 04:00 am",27,2.1,0,0,0,0,0,-18.8608,61.5839,0,0,0,0,0,0,0
"Aug 15, 05:00 am",27,2,0,0,0,0,0,-6.76273,69.9173,0,0,0,0,0,0,0
"Aug 15, 06:00 am",27,2,6,0,6,180,20,5.54399,77.0139,0,23.7321,28.1276,30,27.1387,0,0.0401182
"Aug 15, 07:00 am",28,2.1,4,0,4,180,20,18.5123,83.5725,0,23.1365,27.4998,30,28.0927,0,0.0297579
"Aug 15, 08:00 am",28,2.1,15,0,15,180,20,31.7341,90.2719,0,25.0182,29.5213,30,28.3476,0,0.110593
