"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Nov 18, 03:00 pm",17,3.4,62,694,264,180,20,16.9064,234.94,0.0829717,29.8323,35.2623,30,24.7709,13.525,3.07684
"Nov 18, 04:00 pm",16,3.3,31,382,69,180,20,5.80986,243.779,0.0225642,29.3734,34.1914,30,18.5984,10.6341,0.852879
"Nov 18, 05:00 pm",15,3.5,0,0,0,0,0,-5.78453,251.266,0,0,0,0,0,0,0
"Nov 18, 06:00 pm",14,3.8,0,0,0,0,0,-18.3122,258.008,0,0,0,0,0,0,0
"Nov 18, 07:00 pm",13,4,0,0,0,0,0,-31.1517,264.591,0,0,0,0,0,0,0
"Nov 18, 08:00 pm",13,4.1,0,0,0,0,0,-44.1322,271.778,0,0,0,0,0,0,0
"Nov 18, 09:00 pm",12,4.1,0,0,0,0,0,-57.0396,281.104,0,0,0,0,0,0,0
"Nov 18, 10:00 pm",12,4,0,0,0,0,0,-69.3453,297.319,0,0,0,0,0,0,0
"Nov 18, 11:00 pm",12,3.9,0,0,0,0,0,-78.3292,340.624,0,0,0,0,0,0,0
"Nov 19, 12:00 am",12,3.7,0,0,0,0,0,-74.8736,46.2611,0,0,0,0,0,0,0
"Nov 19, 01:00 am",12,3.7,0,0,0,0,0,-63.5787,72.0426,0,0,0,0,0,0,0
"Nov 19, 02:00 am",12,3.8,0,0,0,0,0,-50.8738,83.8975,0,0,0,0,0,0,0
"Nov 19, 03:00 am",12,3.8,0,0,0,0,0,-37.9032,91.9104,0,0,0,0,0,0,0
"Nov 19, 04:00 am",12,3.9,0,0,0,0,0,-24.979,98.6923,0,0,0,0,0,0,0
"Nov 19, 05:00 am",11,3.8,0,0,0,0,0,-12.2806,105.283,0,0,0,0,0,0,0
"Nov 19, 06:00 am",11,3.8,0,0,0,0,0,0.148899,112.323,0,0,0,0,0,0,0
"Nov 19, 07:00 am",12,4,57,0,57,180,20,11.1666,120.389,0.0113414,29.3473,34.0033,30,12.9865,13.3299,0.428918
"Nov 19, 08:00 am",14,3.9,129,2,130,180,20,21.7401,130.135,0.0271992,29.9215,34.7771,30,16.3181,13.8318,1.00317
"Nov 19, 09:00 am",15,3.7,184,12,191,180,20,30.7313,142.3,0.0402211,30.0392,35.0371,30.0392,18.5361,13.7929,1.47813
"Nov 19, 10:00 am",16,3.3,232,22,245,180,20,37.2706,157.435,0.0520967,29.968,35.0916,30,20.9043,13.6924,1.9203
"Nov 19, 11:00 am",17,2.8,249,22,264,180,20,40.3598,175.157,0.0553393,29.7685,34.9338,30,22.716,13.5587,2.05579
"Nov 19, 12:00 pm",17,2.4,241,22,255,180,20,39.3573,193.543,0.0534849,29.7019,34.8512,30,22.9492,13.5359,1.99235
"Nov 19, 01:00 pm",18,2,120,783,563,180,20,34.486,210.159,0.150637,28.4227,34.6053,30,37.0987,12.9161,6.10637
"Nov 19, 02:00 pm",18,1.7,108,702,423,180,20,26.6413,223.823,0.119524,28.8171,34.6603,30,33.6893,13.2727,4.69176
"Nov 19, 03:00 pm",17,1.6,86,540,242,180,20,16.793,234.721,0.0729933,29.4611,34.8153,30,26.6741,13.3528,2.75145
"Nov 19, 04:00 pm",16,1.5,38,217,59,180,20,5.72366,243.557,0.0174367,29.0394,33.7995,30,18.8032,10.8027,0.672641
"Nov 19, 05:00 pm",16,1.5,0,0,0,0,0,-5.85291,251.036,0,0,0,0,0,0,0
"Nov 19, 06:00 pm",16,1.5,0,0,0,0,0,-18.3662,257.764,0,0,0,0,0,0,0
"Nov 19, 07:00 pm",16,1.3,0,0,0,0,0,-31.1965,264.317,0,0,0,0,0,0,0
"Nov 19, 08:00 pm",16,0.8,0,0,0,0,0,-44.1744,271.45,0,0,0,0,0,0,0
"Nov 19, 09:00 pm",15,0.6,0,0,0,0,0,-57.0907,280.672,0,0,0,0,0,0,0
"Nov 19, 10:00 pm",15,0.9,0,0,0,0,0,-69.4337,296.679,0,0,0,0,0,0,0
"Nov 19, 11:00 pm",14,1.5,0,0,0,0,0,-78.5315,339.983,0,0,0,0,0,0,0
"Nov 20, 12:00 am",14,1.9,0,0,0,0,0,-75.081,46.7145,0,0,0,0,0,0,0
"Nov 20, 01:00 am",13,2.2,0,0,0,0,0,-63.737,72.4453,0,0,0,0,0,0,0
"Nov 20, 02:00 am",13,2.3,0,0,0,0,0,-51.0162,84.1996,0,0,0,0,0,0,0
"Nov 20, 03:00 am",13,2.2,0,0,0,0,0,-38.0435,92.1524,0,0,0,0,0,0,0
"Nov 20, 04:00 am",13,2.1,0,0,0,0,0,-25.124,98.898,0,0,0,0,0,0,0
"Nov 20, 05:00 am",12,1.9,0,0,0,0,0,-12.4347,105.466,0,0,0,0,0,0,0
"Nov 20, 06:00 am",12,1.6,0,0,0,0,0,-0.1565,112.488,0,0,0,0,0,0,0
"Nov 20, 07:00 am",13,1.4,69,157,99,180,20,10.9853,120.539,0.0273381,29.8525,34.7125,30,16.8312,13.1245,1.01093
"Nov 20, 08:00 am",15,1.3,80,730,348,180,20,21.5396,130.266,0.104913,29.2938,34.9607,30,29.7535,13.5317,3.99267
"Nov 20, 09:00 am",16,1.3,87,848,517,180,20,30.5122,142.396,0.141841,28.4355,34.5328,30,36.9096,12.9454,5.74443
"Nov 20, 10:00 am",17,1.4,93,896,633,180,20,37.0383,157.47,0.158776,27.8545,34.2089,30,41.2343,12.2162,6.82997
"Nov 20, 11:00 am",18,1.6,95,914,685,180,20,40.129,175.108,0.165535,27.6317,34.1005,30,42.8284,11.8816,7.31804
"Nov 20, 12:00 pm",19,1.7,95,907,667,180,20,39.1475,193.41,0.162127,27.6403,34.073,30,42.7701,11.894,7.16254
"Nov 20, 01:00 pm",19,1.6,90,876,583,180,20,34.3104,209.972,0.149925,27.9191,34.1752,30,40.7218,12.3032,6.40422
"Nov 20, 02:00 pm",20,1.4,81,807,441,180,20,26.502,223.614,0.120909,28.2635,34.1825,30,37.7545,12.6882,4.98135
"Nov 20, 03:00 pm",19,1,73,622,251,180,20,16.6855,234.505,0.075277,28.9013,34.3122,30,30.8883,12.9072,2.93598
"Nov 20, 04:00 pm",18,0.8,35,282,62,180,20,5.64316,243.338,0.0185457,28.7098,33.498,30,21.6946,10.2845,0.734141
"Nov 20, 05:00 pm",17,1.2,0,0,0,0,0,-5.91564,250.811,0,0,0,0,0,0,0
"Nov 20, 06:00 pm",16,1.9,0,0,0,0,0,-18.4145,257.523,0,0,0,0,0,0,0
"Nov 20, 07:00 pm",16,2.4,0,0,0,0,0,-31.2355,264.047,0,0,0,0,0,0,0
"Nov 20, 08:00 pm",16,2.7,0,0,0,0,0,-44.2106,271.127,0,0,0,0,0,0,0
"Nov 20, 09:00 pm",16,2.9,0,0,0,0,0,-57.1351,280.247,0,0,0,0,0,0,0
"Nov 20, 10:00 pm",16,3,0,0,0,0,0,-69.5139,296.043,0,0,0,0,0,0,0
"Nov 20, 11:00 pm",16,3.1,0,0,0,0,0,-78.7258,339.313,0,0,0,0,0,0,0
"Nov 21, 12:00 am",16,3,0,0,0,0,0,-75.2851,47.1554,0,0,0,0,0,0,0
"Nov 21, 01:00 am",16,2.9,0,0,0,0,0,-63.894,72.8371,0,0,0,0,0,0,0
"Nov 21, 02:00 am",16,2.9,0,0,0,0,0,-51.1582,84.4928,0,0,0,0,0,0,0
"Nov 21, 03:00 am",16,2.9,0,0,0,0,0,-38.1838,92.3869,0,0,0,0,0,0,0
