"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Apr 23, 11:00 am",13,6.8,143,898,941,180,20,62.5739,160.446,0.221293,29.9397,36.5858,30,26.2166,13.8721,8.19378
"Apr 23, 12:00 pm",14,6.7,401,376,737,180,20,63.2814,192.896,0.168859,30.252,36.4241,30.252,24.2107,13.7984,6.17821
"Apr 23, 01:00 pm",14,6.6,157,854,881,180,20,57.9294,220.952,0.207454,29.8946,36.4257,30,26.6602,13.8617,7.69275
"Apr 23, 02:00 pm",14,6.6,357,236,534,180,20,48.8728,240.41,0.11944,30.5701,36.2915,30.5701,21.2107,13.9692,4.31804
"Apr 23, 03:00 pm",13,6.5,145,737,600,180,20,38.1151,254.161,0.139414,30.6068,36.5004,30.6068,21.4047,14.1752,5.03558
"Apr 23, 04:00 pm",12,6.1,122,632,406,180,20,26.6608,264.969,0.0878992,30.8934,36.3157,30.8934,17.6143,13.8896,3.14054
"Apr 23, 05:00 pm",11,5.5,86,441,200,180,20,15.0313,274.454,0.0337962,30.5685,35.4768,30.5685,13.5637,12.214,1.219
"Apr 23, 06:00 pm",9,4.9,24,84,29,180,20,3.67423,283.618,0.00223481,27.9267,32.3929,30,9.27889,7.30113,0.0978761
"Apr 23, 07:00 pm",8,4.8,0,0,0,0,0,-7.03947,293.214,0,0,0,0,0,0,0
"Apr 23, 08:00 pm",7,4.6,0,0,0,0,0,-17.2811,303.939,0,0,0,0,0,0,0
"Apr 23, 09:00 pm",6,3.9,0,0,0,0,0,-26.1924,316.498,0,0,0,0,0,0,0
"Apr 23, 10:00 pm",5,3,0,0,0,0,0,-33.0623,331.466,0,0,0,0,0,0,0
"Apr 23, 11:00 pm",4,2.8,0,0,0,0,0,-37.0332,348.811,0,0,0,0,0,0,0
"Apr 24, 12:00 am",4,2.8,0,0,0,0,0,-37.4135,7.34049,0,0,0,0,0,0,0
"Apr 24, 01:00 am",3,2.8,0,0,0,0,0,-34.127,25.0603,0,0,0,0,0,0,0
"Apr 24, 02:00 am",3,2.9,0,0,0,0,0,-27.7722,40.5385,0,0,0,0,0,0,0
"Apr 24, 03:00 am",2,2.9,0,0,0,0,0,-19.2075,53.5411,0,0,0,0,0,0,0
"Apr 24, 04:00 am",2,2.9,0,0,0,0,0,-9.18411,64.5678,0,0,0,0,0,0,0
"Apr 24, 05:00 am",3,3.3,10,70,12,180,20,1.56384,74.3162,0.00108277,27.9391,32.3272,30,3.17006,7.29545,0.0474566
"Apr 24, 06:00 am",5,3.8,58,552,179,180,20,12.7149,83.4832,0.0258414,31.1351,35.931,31.1351,7.60843,11.2058,0.913893
"Apr 24, 07:00 am",7,4.1,83,748,391,180,20,24.3476,92.7959,0.0827512,31.3944,36.7441,31.3944,13.7934,13.8186,2.90652
"Apr 24, 08:00 am",9,4.2,102,836,593,180,20,35.896,103.177,0.137056,30.8186,36.6796,30.8186,19.864,14.249,4.91398
"Apr 24, 09:00 am",10,4.1,116,886,763,180,20,46.8945,116.078,0.178504,30.2063,36.4656,30.2063,24.5551,14.0686,6.54252
"Apr 24, 10:00 am",12,4,131,902,884,180,20,56.4871,134.026,0.20364,29.5231,36.0557,30,29.3056,13.688,7.67121
"Apr 24, 11:00 am",13,3.9,129,925,953,180,20,62.9034,160.346,0.21612,29.1176,35.8047,30,32.0512,13.3841,8.32081
"Apr 24, 12:00 pm",14,3.7,125,930,959,180,20,63.5977,193.126,0.214385,28.8786,35.5807,30,33.7529,13.1905,8.38127
"Apr 24, 01:00 pm",15,3.3,126,908,898,180,20,58.1865,221.35,0.198852,28.7764,35.3544,30,34.5996,13.1247,7.8292
"Apr 24, 02:00 pm",16,2.9,117,880,783,180,20,49.0788,240.807,0.172707,28.8666,35.1954,30,34.0408,13.2376,6.75629
"Apr 24, 03:00 pm",16,2.4,105,829,619,180,20,38.2919,254.519,0.136221,29.2045,35.1662,30,31.2902,13.4616,5.21327
"Apr 24, 04:00 pm",15,1.7,132,513,364,180,20,26.8252,265.292,0.0755201,29.7632,35.1258,30,24.7289,13.4205,2.80778
"Apr 24, 05:00 pm",14,0.9,88,294,165,180,20,15.1951,274.753,0.0280941,29.6107,34.4885,30,18.7243,12.1931,1.04964
"Apr 24, 06:00 pm",13,0.5,22,62,26,180,20,3.84066,283.901,0.0016775,27.1177,31.5849,30,13.5861,5.94225,0.0904609
"Apr 24, 07:00 pm",12,0.5,0,0,0,0,0,-6.84791,293.486,0,0,0,0,0,0,0
"Apr 24, 08:00 pm",10,0.9,0,0,0,0,0,-17.0635,304.201,0,0,0,0,0,0,0
"Apr 24, 09:00 pm",9,1.1,0,0,0,0,0,-25.9417,316.74,0,0,0,0,0,0,0
"Apr 24, 10:00 pm",8,1.2,0,0,0,0,0,-32.7752,331.664,0,0,0,0,0,0,0
"Apr 24, 11:00 pm",8,1.2,0,0,0,0,0,-36.7157,348.929,0,0,0,0,0,0,0
"Apr 25, 12:00 am",8,1.2,0,0,0,0,0,-37.083,7.35233,0,0,0,0,0,0,0
"Apr 25, 01:00 am",7,1.3,0,0,0,0,0,-33.804,24.9751,0,0,0,0,0,0,0
"Apr 25, 02:00 am",7,1.4,0,0,0,0,0,-27.4699,40.3874,0,0,0,0,0,0,0
"Apr 25, 03:00 am",6,1.6,0,0,0,0,0,-18.929,53.3528,0,0,0,0,0,0,0
"Apr 25, 04:00 am",6,2,0,0,0,0,0,-8.9265,64.3586,0,0,0,0,0,0,0
"Apr 25, 05:00 am",7,2.8,8,0,8,180,20,1.78001,74.0919,0.000653283,26.9741,31.3524,30,7.1479,5.50207,0.0380367
"Apr 25, 06:00 am",9,3.6,76,248,131,180,20,12.9464,83.2436,0.0214709,30.4037,35.1735,30.4037,11.1063,12.202,0.778297
"Apr 25, 07:00 am",11,4.1,123,569,359,180,20,24.5781,92.5375,0.075274,30.8263,36.136,30.8263,17.2461,13.6949,2.69483
"Apr 25, 08:00 am",13,4.7,223,406,463,180,20,36.1339,102.896,0.104058,30.5512,36.1377,30.5512,20.8047,14.0583,3.76312
"Apr 25, 09:00 am",15,4.9,159,772,725,180,20,47.1519,115.777,0.167353,29.7928,35.9849,30,27.449,13.8404,6.22645
"Apr 25, 10:00 am",17,4.9,412,202,581,180,20,56.7782,133.747,0.126598,29.8387,35.6671,30,26.5662,13.5651,4.698
"Apr 25, 11:00 am",18,5.2,391,393,742,180,20,63.2288,160.242,0.16443,29.4106,35.6087,30,30.1427,13.3823,6.22487
"Apr 25, 12:00 pm",18,5.8,452,208,639,180,20,63.9105,193.354,0.139344,29.7437,35.6924,30,27.5037,13.4738,5.19227
"Apr 25, 01:00 pm",17,6.2,220,9,229,180,20,58.4406,221.747,0.0454434,29.964,35.0197,30,19.962,13.4563,1.67489
"Apr 25, 02:00 pm",16,5.6,348,291,569,180,20,49.2823,241.202,0.126932,30.1075,35.9226,30.1075,24.6754,13.7885,4.66444
"Apr 25, 03:00 pm",15,4.6,77,0,77,180,20,38.4668,254.873,0.0147327,29.2065,33.9213,30,16.1944,13.1478,0.56202
"Apr 25, 04:00 pm",13,4,26,0,26,180,20,26.9883,265.611,0.00455339,28.1821,32.7276,30,13.4379,12.0687,0.191289
"Apr 25, 05:00 pm",12,3.3,49,0,49,180,20,15.3579,275.047,0.00946194,29.1336,33.7624,30,12.9195,13.2968,0.362458
"Apr 25, 06:00 pm",11,3.1,7,0,7,180,20,4.00679,284.18,0.000250489,26.0958,30.4674,30,11.12,2.47248,0.0325871
"Apr 25, 07:00 pm",11,3.3,0,0,0,0,0,-6.6571,293.755,0,0,0,0,0,0,0
"Apr 25, 08:00 pm",10,2.7,0,0,0,0,0,-16.8469,304.458,0,0,0,0,0,0,0
"Apr 25, 09:00 pm",10,2.1,0,0,0,0,0,-25.6924,316.977,0,0,0,0,0,0,0
"Apr 25, 10:00 pm",10,2.6,0,0,0,0,0,-32.4904,331.856,0,0,0,0,0,0,0
"Apr 25, 11:00 pm",10,3.9,0,0,0,0,0,-36.4014,349.042,0,0,0,0,0,0,0
"Apr 26, 12:00 am",10,5,0,0,0,0,0,-36.7562,7.36196,0,0,0,0,0,0,0
"Apr 26, 01:00 am",9,5.5,0,0,0,0,0,-33.4851,24.8896,0,0,0,0,0,0,0
"Apr 26, 02:00 am",8,5.5,0,0,0,0,0,-27.1715,40.2373,0,0,0,0,0,0,0
"Apr 26, 03:00 am",7,4.6,0,0,0,0,0,-18.6543,53.166,0,0,0,0,0,0,0
"Apr 26, 04:00 am",7,3.6,0,0,0,0,0,-8.67277,64.1508,0,0,0,0,0,0,0
"Apr 26, 05:00 am",7,3.1,12,52,14,180,20,1.99543,73.869,0.00119129,27.5219,31.9352,30,7.21083,6.68883,0.0570565
