"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Apr 5, 11:00 am",20,6.5,158,821,808,180,20,52.3114,147.521,0.193047,29.1041,35.588,30,32.3205,13.3989,7.43682
"Apr 5, 12:00 pm",21,6.5,172,816,852,180,20,56.3292,172.294,0.20031,28.8601,35.4391,30,34.0018,13.1692,7.84016
"Apr 5, 01:00 pm",22,6.3,212,742,821,180,20,55.2076,198.883,0.191526,28.7521,35.2673,30,34.8122,13.0499,7.554
"Apr 5, 02:00 pm",22,6,200,719,746,180,20,49.3828,221.467,0.174801,28.8783,35.2246,30,33.9585,13.1945,6.83259
"Apr 5, 03:00 pm",21,5.3,180,674,618,180,20,40.5455,238.53,0.146029,29.1788,35.2325,30,31.6262,13.4619,5.5977
"Apr 5, 04:00 pm",20,4.3,186,398,385,180,20,30.1079,251.623,0.0883076,29.531,35.0275,30,27.2403,13.5708,3.31851
"Apr 5, 05:00 pm",19,3.2,141,208,208,180,20,18.9088,262.446,0.0428755,29.4331,34.4834,30,23.2594,13.1344,1.61701
"Apr 5, 06:00 pm",17,2.6,50,81,61,180,20,7.48198,272.214,0.00967458,28.4178,33.0734,30,18.2344,11.1299,0.394332
"Apr 5, 07:00 pm",16,2.3,0,0,0,0,0,-3.49545,281.815,0,0,0,0,0,0,0
"Apr 5, 08:00 pm",15,2,0,0,0,0,0,-14.5076,292.023,0,0,0,0,0,0,0
"Apr 5, 09:00 pm",14,1.9,0,0,0,0,0,-24.6904,303.646,0,0,0,0,0,0,0
"Apr 5, 10:00 pm",14,2.1,0,0,0,0,0,-33.4408,317.565,0,0,0,0,0,0,0
"Apr 5, 11:00 pm",14,2,0,0,0,0,0,-39.8907,334.49,0,0,0,0,0,0,0
"Apr 6, 12:00 am",13,1.6,0,0,0,0,0,-43.0089,354.16,0,0,0,0,0,0,0
"Apr 6, 01:00 am",13,1.2,0,0,0,0,0,-42.107,14.5946,0,0,0,0,0,0,0
"Apr 6, 02:00 am",13,1.1,0,0,0,0,0,-37.3992,33.1925,0,0,0,0,0,0,0
"Apr 6, 03:00 am",13,1.2,0,0,0,0,0,-29.8097,48.7382,0,0,0,0,0,0,0
"Apr 6, 04:00 am",13,1.6,0,0,0,0,0,-20.3333,61.5275,0,0,0,0,0,0,0
"Apr 6, 05:00 am",13,1.9,0,0,0,0,0,-9.71626,72.407,0,0,0,0,0,0,0
"Apr 6, 06:00 am",14,2.6,0,0,0,180,20,1.37235,82.2315,0,0,0,0,0,0,0
"Apr 6, 07:00 am",16,3.5,78,36,86,180,20,12.5553,91.778,0.0164289,29.1406,33.8832,30,17.5801,12.9444,0.629413
"Apr 6, 08:00 am",18,4.2,152,321,283,180,20,23.9695,101.846,0.0622133,29.8143,35.0461,30,23.1715,13.5355,2.30734
"Apr 6, 09:00 am",20,4.8,123,755,555,180,20,34.9499,113.439,0.13162,29.358,35.2651,30,30.1038,13.5833,4.99399
"Apr 6, 10:00 am",21,5.1,330,95,398,180,20,44.8763,127.991,0.0844588,29.489,34.9517,30,27.304,13.3946,3.18008
"Apr 6, 11:00 am",21,5.2,355,378,655,180,20,52.6842,147.368,0.148273,29.119,35.1988,30,32.082,13.2321,5.70433
"Apr 6, 12:00 pm",22,5.4,409,264,631,180,20,56.712,172.351,0.140379,29.07,35.082,30,32.3256,13.1056,5.41677
"Apr 6, 01:00 pm",21,5.5,343,35,372,180,20,55.5551,199.171,0.0777312,29.5276,34.9242,30,26.5656,13.2729,2.92074
"Apr 6, 02:00 pm",20,4.6,209,8,216,180,20,49.6702,221.859,0.0422683,29.3972,34.4424,30,23.4074,13.1988,1.59708
"Apr 6, 03:00 pm",19,3.6,219,12,227,180,20,40.7819,238.929,0.045258,29.5039,34.5761,30,23.1605,13.3628,1.70094
"Apr 6, 04:00 pm",18,3.4,169,8,173,180,20,30.3118,251.999,0.0345364,29.4838,34.4402,30,21.2544,13.4724,1.29872
"Apr 6, 05:00 pm",17,3.4,75,0,75,180,20,19.0962,262.8,0.0142803,28.8588,33.5783,30,18.3891,13.077,0.558246
"Apr 6, 06:00 pm",15,3,20,0,20,180,20,7.66427,272.553,0.00296769,27.4664,31.983,30,15.3909,10.2364,0.142974
"Apr 6, 07:00 pm",15,2.7,0,0,0,0,0,-3.30224,282.147,0,0,0,0,0,0,0
"Apr 6, 08:00 pm",15,2.9,0,0,0,0,0,-14.2949,292.354,0,0,0,0,0,0,0
"Apr 6, 09:00 pm",14,2.6,0,0,0,0,0,-24.4469,303.973,0,0,0,0,0,0,0
"Apr 6, 10:00 pm",14,1.7,0,0,0,0,0,-33.1556,317.874,0,0,0,0,0,0,0
"Apr 6, 11:00 pm",13,1.1,0,0,0,0,0,-39.5585,334.741,0,0,0,0,0,0,0
"Apr 7, 12:00 am",13,0.8,0,0,0,0,0,-42.6387,354.296,0,0,0,0,0,0,0
"Apr 7, 01:00 am",13,0.5,0,0,0,0,0,-41.7239,14.5883,0,0,0,0,0,0,0
"Apr 7, 02:00 am",13,0.4,0,0,0,0,0,-37.0283,33.0713,0,0,0,0,0,0,0
"Apr 7, 03:00 am",13,0.6,0,0,0,0,0,-29.4626,48.5511,0,0,0,0,0,0,0
"Apr 7, 04:00 am",12,1,0,0,0,0,0,-20.0096,61.3088,0,0,0,0,0,0,0
"Apr 7, 05:00 am",12,1.4,0,0,0,0,0,-9.41043,72.1732,0,0,0,0,0,0,0
