"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Feb 16, 04:00 am",1,0.7,0,0,0,0,0,-32.3714,81.4528,0,0,0,0,0,0,0
"Feb 16, 05:00 am",1,0.8,0,0,0,0,0,-20.1483,90.5544,0,0,0,0,0,0,0
"Feb 16, 06:00 am",1,0.8,0,0,0,0,0,-7.93751,98.9584,0,0,0,0,0,0,0
"Feb 16, 07:00 am",1,0.8,1,0,1,180,20,3.64675,107.504,0,0,0,0,0,0,0
"Feb 16, 08:00 am",1,0.9,25,0,25,180,20,14.8435,116.92,0.00500353,29.9927,34.4975,30,1.76091,13.8052,0.183617
"Feb 16, 09:00 am",1,1,58,0,58,180,20,25.1753,127.987,0.0119681,30.9395,35.5565,30.9395,2.72312,14.2023,0.425602
"Feb 16, 10:00 am",2,1,170,2,171,180,20,33.8949,141.559,0.0368674,31.5828,36.4858,31.5828,7.2311,14.3852,1.28501
"Feb 16, 11:00 am",2,0.9,171,1,172,180,20,40.0773,158.243,0.0365009,31.5565,36.4555,31.5565,7.34549,14.2825,1.27338
"Feb 16, 12:00 pm",2,0.9,182,3,184,180,20,42.6819,177.516,0.0392432,31.5745,36.5015,31.5745,7.75212,14.2646,1.36839
"Feb 16, 01:00 pm",3,1,273,36,297,180,20,41.1217,197.148,0.0687514,31.3823,36.6043,31.3823,12.8325,14.263,2.41496
"Feb 16, 02:00 pm",3,0.9,255,58,289,180,20,35.7613,214.616,0.0682117,31.3564,36.5751,31.3564,12.9645,14.3457,2.39804
"Feb 16, 03:00 pm",3,0.9,191,49,214,180,20,27.5941,228.959,0.050651,31.4587,36.506,31.4587,10.3401,14.4792,1.77366
"Feb 16, 04:00 pm",2,0.7,18,0,18,180,20,17.6041,240.597,0.00352107,29.4244,33.8994,30,2.57793,13.4974,0.132414
"Feb 16, 05:00 pm",0,0.7,31,0,31,180,20,6.5454,250.373,0.00603089,30.3464,34.8664,30.3464,0.997489,13.2505,0.21867
"Feb 16, 06:00 pm",0,0.9,0,0,0,0,0,-4.83184,259.096,0,0,0,0,0,0,0
"Feb 16, 07:00 pm",0,1.1,0,0,0,0,0,-16.9852,267.499,0,0,0,0,0,0,0
"Feb 16, 08:00 pm",0,1.1,0,0,0,0,0,-29.2148,276.377,0,0,0,0,0,0,0
"Feb 16, 09:00 pm",-1,1,0,0,0,0,0,-41.2034,286.857,0,0,0,0,0,0,0
"Feb 16, 10:00 pm",-1,0.9,0,0,0,0,0,-52.4069,300.969,0,0,0,0,0,0,0
"Feb 16, 11:00 pm",-2,0.8,0,0,0,0,0,-61.6006,322.581,0,0,0,0,0,0,0
