"Time stamp","Weather file ambient temperature | (C)","Weather file wind speed | (m/s)","Irradiance DHI from weather file | (W/m2)","Irradiance DNI from weather file | (W/m2)","Irradiance GHI from weather file | (W/m2)","Subarray 1 Surface azimuth | (deg)","Subarray 1 Surface tilt | (deg)","Sun altitude angle | (deg)","Sun azimuth angle | (deg)","Array DC power | (kW)","Inverter MPPT 1 Nominal DC voltage | (V)","Subarray 1 Open circuit DC voltage | (V)","Subarray 1 Operating DC voltage | (V)","Subarray 1 Cell temperature | (C)","Subarray 1 Module efficiency | (%)","Subarray 1 Short circuit DC current | (A)"
"Dec 7, 05:00 am",-11,3.9,0,0,0,0,0,-22.4855,102.173,0,0,0,0,0,0,0
"Dec 7, 06:00 am",-11,3.9,0,0,0,0,0,-10.754,109.862,0,0,0,0,0,0,0
"Dec 7, 07:00 am",-10,3.9,0,0,0,0,0,0.437037,118.096,0,0,0,0,0,0,0
"Dec 7, 08:00 am",-9,3.9,64,173,94,180,20,10.199,127.407,0.0319799,33.4367,38.2058,33.4367,-6.45071,14.6465,1.04991
"Dec 7, 09:00 am",-7,3.8,101,462,252,180,20,19.1189,138.31,0.090218,33.4364,38.7381,33.4364,-0.00924623,15.4508,2.9662
"Dec 7, 10:00 am",-6,3.6,164,394,338,180,20,26.1669,151.209,0.11125,33.1455,38.6404,33.1455,2.90088,15.4449,3.69261
"Dec 7, 11:00 am",-5,3.4,222,269,359,180,20,30.6206,166.103,0.108645,32.9673,38.4523,32.9673,4.05174,15.2837,3.62642
"Dec 7, 12:00 pm",-4,3.3,228,298,385,180,20,31.8632,182.224,0.116257,32.7377,38.3001,32.7377,5.90503,15.1858,3.90959
"Dec 7, 01:00 pm",-4,3.1,223,185,315,180,20,29.6922,198.131,0.0902591,32.87,38.2052,32.87,3.93153,15.2026,3.02116
"Dec 7, 02:00 pm",-4,3,167,41,184,180,20,24.4521,212.514,0.0471888,32.8561,37.8043,32.8561,0.233068,15.1323,1.57868
"Dec 7, 03:00 pm",-4,2.8,76,0,76,180,20,16.8173,224.835,0.0166764,32.1056,36.752,32.1056,-2.41629,14.7952,0.570718
"Dec 7, 04:00 pm",-4,2.6,47,40,52,180,20,7.50683,235.246,0.0134294,31.877,36.4847,31.877,-2.60348,13.8319,0.462926
"Dec 7, 05:00 pm",-5,2.5,0,0,0,0,0,-2.60025,244.201,0,0,0,0,0,0,0
"Dec 7, 06:00 pm",-6,2.5,0,0,0,0,0,-13.9408,252.221,0,0,0,0,0,0,0
"Dec 7, 07:00 pm",-6,2.4,0,0,0,0,0,-25.7893,259.846,0,0,0,0,0,0,0
